species,parent1,parent2,offspring,prob
rose,rryyWWSS,rrYyWwSs,rryyWwSS,0.125
rose,rryyWWSS,rrYyWwSs,rryyWwSs,0.125
rose,rrYywwss,rrYyWwSs,rrYyWwSs,0.125
rose,rrYywwss,rrYyWwSs,rrYyWwss,0.125
rose,rrYywwss,rrYyWwSs,rrYywwSs,0.125
rose,rrYywwss,rrYyWwSs,rrYywwss,0.125
rose,rrYywwss,rrYyWwSs,rrYYWwSs,0.0625
rose,rrYywwss,rrYyWwSs,rrYYWwss,0.0625
rose,rrYywwss,rrYyWwSs,rrYYwwSs,0.0625
rose,rrYywwss,rrYyWwSs,rrYYwwss,0.0625
rose,rrYywwss,rrYyWwSs,rryyWwSs,0.0625
rose,rrYywwss,rrYyWwSs,rryyWwss,0.0625
rose,rrYywwss,rrYyWwSs,rryywwSs,0.0625
rose,rrYywwss,rrYyWwSs,rryywwss,0.0625
rose,rrYywwSs,rrYyWwSs,rrYyWwSs,0.125
rose,rrYywwSs,rrYyWwSs,rrYywwSs,0.125
rose,rrYywwSs,rrYyWwSs,rrYYWwSs,0.0625
rose,rrYywwSs,rrYyWwSs,rrYYwwSs,0.0625
rose,rrYywwSs,rrYyWwSs,rrYyWwSS,0.0625
rose,rrYywwSs,rrYyWwSs,rrYyWwss,0.0625
rose,rrYywwSs,rrYyWwSs,rrYywwSS,0.0625
rose,rrYywwSs,rrYyWwSs,rrYywwss,0.0625
rose,rrYywwSs,rrYyWwSs,rryyWwSs,0.0625
rose,rrYywwSs,rrYyWwSs,rryywwSs,0.0625
rose,rrYywwSs,rrYyWwSs,rrYYWwSS,0.03125
rose,rrYywwSs,rrYyWwSs,rrYYWwss,0.03125
rose,rrYywwSs,rrYyWwSs,rrYYwwSS,0.03125
rose,rrYywwSs,rrYyWwSs,rrYYwwss,0.03125
rose,rrYywwSs,rrYyWwSs,rryyWwSS,0.03125
rose,rrYywwSs,rrYyWwSs,rryyWwss,0.03125
rose,rrYywwSs,rrYyWwSs,rryywwSS,0.03125
rose,rrYywwSs,rrYyWwSs,rryywwss,0.03125
rose,rrYywwSS,rrYyWwSs,rrYyWwSS,0.125
rose,rrYywwSS,rrYyWwSs,rrYyWwSs,0.125
rose,rrYywwSS,rrYyWwSs,rrYywwSS,0.125
rose,rrYywwSS,rrYyWwSs,rrYywwSs,0.125
rose,rrYywwSS,rrYyWwSs,rrYYWwSS,0.0625
rose,rrYywwSS,rrYyWwSs,rrYYWwSs,0.0625
rose,rrYywwSS,rrYyWwSs,rrYYwwSS,0.0625
rose,rrYywwSS,rrYyWwSs,rrYYwwSs,0.0625
rose,rrYywwSS,rrYyWwSs,rryyWwSS,0.0625
rose,rrYywwSS,rrYyWwSs,rryyWwSs,0.0625
rose,rrYywwSS,rrYyWwSs,rryywwSS,0.0625
rose,rrYywwSS,rrYyWwSs,rryywwSs,0.0625
rose,rrYyWwss,rrYyWwSs,rrYyWwSs,0.125
rose,rrYyWwss,rrYyWwSs,rrYyWwss,0.125
rose,rrYyWwss,rrYyWwSs,rrYYWwSs,0.0625
rose,rrYyWwss,rrYyWwSs,rrYYWwss,0.0625
rose,rrYyWwss,rrYyWwSs,rrYyWWSs,0.0625
rose,rrYyWwss,rrYyWwSs,rrYyWWss,0.0625
rose,rrYyWwss,rrYyWwSs,rrYywwSs,0.0625
rose,rrYyWwss,rrYyWwSs,rrYywwss,0.0625
rose,rrYyWwss,rrYyWwSs,rryyWwSs,0.0625
rose,rrYyWwss,rrYyWwSs,rryyWwss,0.0625
rose,rrYyWwss,rrYyWwSs,rrYYWWSs,0.03125
rose,rrYyWwss,rrYyWwSs,rrYYWWss,0.03125
rose,rrYyWwss,rrYyWwSs,rrYYwwSs,0.03125
rose,rrYyWwss,rrYyWwSs,rrYYwwss,0.03125
rose,rrYyWwss,rrYyWwSs,rryyWWSs,0.03125
rose,rrYyWwss,rrYyWwSs,rryyWWss,0.03125
rose,rrYyWwss,rrYyWwSs,rryywwSs,0.03125
rose,rrYyWwss,rrYyWwSs,rryywwss,0.03125
rose,rrYyWwSs,rrYyWwSs,rrYyWwSs,0.125
rose,rrYyWwSs,rrYyWwSs,rrYYWwSs,0.0625
rose,rrYyWwSs,rrYyWwSs,rrYyWWSs,0.0625
rose,rrYyWwSs,rrYyWwSs,rrYyWwSS,0.0625
rose,rrYyWwSs,rrYyWwSs,rrYyWwss,0.0625
rose,rrYyWwSs,rrYyWwSs,rrYywwSs,0.0625
rose,rrYyWwSs,rrYyWwSs,rryyWwSs,0.0625
rose,rrYyWwSs,rrYyWwSs,rrYYWWSs,0.03125
rose,rrYyWwSs,rrYyWwSs,rrYYWwSS,0.03125
rose,rrYyWwSs,rrYyWwSs,rrYYWwss,0.03125
rose,rrYyWwSs,rrYyWwSs,rrYYwwSs,0.03125
rose,rrYyWwSs,rrYyWwSs,rrYyWWSS,0.03125
rose,rrYyWwSs,rrYyWwSs,rrYyWWss,0.03125
rose,rrYyWwSs,rrYyWwSs,rrYywwSS,0.03125
rose,rrYyWwSs,rrYyWwSs,rrYywwss,0.03125
rose,rrYyWwSs,rrYyWwSs,rryyWWSs,0.03125
rose,rrYyWwSs,rrYyWwSs,rryyWwSS,0.03125
rose,rrYyWwSs,rrYyWwSs,rryyWwss,0.03125
rose,rrYyWwSs,rrYyWwSs,rryywwSs,0.03125
rose,rrYyWwSs,rrYyWwSs,rrYYWWSS,0.015625
rose,rrYyWwSs,rrYyWwSs,rrYYWWss,0.015625
rose,rrYyWwSs,rrYyWwSs,rrYYwwSS,0.015625
rose,rrYyWwSs,rrYyWwSs,rrYYwwss,0.015625
rose,rrYyWwSs,rrYyWwSs,rryyWWSS,0.015625
rose,rrYyWwSs,rrYyWwSs,rryyWWss,0.015625
rose,rrYyWwSs,rrYyWwSs,rryywwSS,0.015625
rose,rrYyWwSs,rrYyWwSs,rryywwss,0.015625
rose,rryywwss,rrYyWwSS,rrYyWwSs,0.25
rose,rryywwss,rrYyWwSS,rrYywwSs,0.25
rose,rryywwss,rrYyWwSS,rryyWwSs,0.25
rose,rryywwss,rrYyWwSS,rryywwSs,0.25
rose,rryywwSs,rrYyWwSS,rrYyWwSS,0.125
rose,rryywwSs,rrYyWwSS,rrYyWwSs,0.125
rose,rryywwSs,rrYyWwSS,rrYywwSS,0.125
rose,rryywwSs,rrYyWwSS,rrYywwSs,0.125
rose,rryywwSs,rrYyWwSS,rryyWwSS,0.125
rose,rryywwSs,rrYyWwSS,rryyWwSs,0.125
rose,rryywwSs,rrYyWwSS,rryywwSS,0.125
rose,rryywwSs,rrYyWwSS,rryywwSs,0.125
rose,rryywwSS,rrYyWwSS,rrYyWwSS,0.25
rose,rryywwSS,rrYyWwSS,rrYywwSS,0.25
rose,rryywwSS,rrYyWwSS,rryyWwSS,0.25
rose,rryywwSS,rrYyWwSS,rryywwSS,0.25
rose,rryyWwss,rrYyWwSS,rrYyWwSs,0.25
rose,rryyWwss,rrYyWwSS,rryyWwSs,0.25
rose,rryyWwss,rrYyWwSS,rrYyWWSs,0.125
rose,rryyWwss,rrYyWwSS,rrYywwSs,0.125
rose,rryyWwss,rrYyWwSS,rryyWWSs,0.125
rose,rryyWwss,rrYyWwSS,rryywwSs,0.125
rose,rryyWwSs,rrYyWwSS,rrYyWwSS,0.125
rose,rryyWwSs,rrYyWwSS,rrYyWwSs,0.125
rose,rryyWwSs,rrYyWwSS,rryyWwSS,0.125
rose,rryyWwSs,rrYyWwSS,rryyWwSs,0.125
rose,rryyWwSs,rrYyWwSS,rrYyWWSS,0.0625
rose,rryyWwSs,rrYyWwSS,rrYyWWSs,0.0625
rose,rryyWwSs,rrYyWwSS,rrYywwSS,0.0625
rose,rryyWwSs,rrYyWwSS,rrYywwSs,0.0625
rose,rryyWwSs,rrYyWwSS,rryyWWSS,0.0625
rose,rryyWwSs,rrYyWwSS,rryyWWSs,0.0625
rose,rryyWwSs,rrYyWwSS,rryywwSS,0.0625
rose,rryyWwSs,rrYyWwSS,rryywwSs,0.0625
rose,rryyWwSS,rrYyWwSS,rrYyWwSS,0.25
rose,rryyWwSS,rrYyWwSS,rryyWwSS,0.25
rose,rryyWwSS,rrYyWwSS,rrYyWWSS,0.125
rose,rryyWwSS,rrYyWwSS,rrYywwSS,0.125
rose,rryyWwSS,rrYyWwSS,rryyWWSS,0.125
rose,rryyWwSS,rrYyWwSS,rryywwSS,0.125
rose,rryyWWss,rrYyWwSS,rrYyWWSs,0.25
rose,rryyWWss,rrYyWwSS,rrYyWwSs,0.25
rose,rryyWWss,rrYyWwSS,rryyWWSs,0.25
rose,rryyWWss,rrYyWwSS,rryyWwSs,0.25
rose,rryyWWSs,rrYyWwSS,rrYyWWSS,0.125
rose,rryyWWSs,rrYyWwSS,rrYyWWSs,0.125
rose,rryyWWSs,rrYyWwSS,rrYyWwSS,0.125
rose,rryyWWSs,rrYyWwSS,rrYyWwSs,0.125
rose,rryyWWSs,rrYyWwSS,rryyWWSS,0.125
rose,rryyWWSs,rrYyWwSS,rryyWWSs,0.125
rose,rryyWWSs,rrYyWwSS,rryyWwSS,0.125
rose,rryyWWSs,rrYyWwSS,rryyWwSs,0.125
rose,rryyWWSS,rrYyWwSS,rrYyWWSS,0.25
rose,rryyWWSS,rrYyWwSS,rrYyWwSS,0.25
rose,rryyWWSS,rrYyWwSS,rryyWWSS,0.25
rose,rryyWWSS,rrYyWwSS,rryyWwSS,0.25
rose,rrYywwss,rrYyWwSS,rrYyWwSs,0.25
rose,rrYywwss,rrYyWwSS,rrYywwSs,0.25
rose,rrYywwss,rrYyWwSS,rrYYWwSs,0.125
rose,rrYywwss,rrYyWwSS,rrYYwwSs,0.125
rose,rrYywwss,rrYyWwSS,rryyWwSs,0.125
rose,rrYywwss,rrYyWwSS,rryywwSs,0.125
rose,rrYywwSs,rrYyWwSS,rrYyWwSS,0.125
rose,rrYywwSs,rrYyWwSS,rrYyWwSs,0.125
rose,rrYywwSs,rrYyWwSS,rrYywwSS,0.125
rose,rrYywwSs,rrYyWwSS,rrYywwSs,0.125
rose,rrYywwSs,rrYyWwSS,rrYYWwSS,0.0625
rose,rrYywwSs,rrYyWwSS,rrYYWwSs,0.0625
rose,rrYywwSs,rrYyWwSS,rrYYwwSS,0.0625
rose,rrYywwSs,rrYyWwSS,rrYYwwSs,0.0625
rose,rrYywwSs,rrYyWwSS,rryyWwSS,0.0625
rose,rrYywwSs,rrYyWwSS,rryyWwSs,0.0625
rose,rrYywwSs,rrYyWwSS,rryywwSS,0.0625
rose,rrYywwSs,rrYyWwSS,rryywwSs,0.0625
rose,rrYywwSS,rrYyWwSS,rrYyWwSS,0.25
rose,rrYywwSS,rrYyWwSS,rrYywwSS,0.25
rose,rrYywwSS,rrYyWwSS,rrYYWwSS,0.125
rose,rrYywwSS,rrYyWwSS,rrYYwwSS,0.125
rose,rrYywwSS,rrYyWwSS,rryyWwSS,0.125
rose,rrYywwSS,rrYyWwSS,rryywwSS,0.125
rose,rrYyWwss,rrYyWwSS,rrYyWwSs,0.25
rose,rrYyWwss,rrYyWwSS,rrYYWwSs,0.125
rose,rrYyWwss,rrYyWwSS,rrYyWWSs,0.125
rose,rrYyWwss,rrYyWwSS,rrYywwSs,0.125
rose,rrYyWwss,rrYyWwSS,rryyWwSs,0.125
rose,rrYyWwss,rrYyWwSS,rrYYWWSs,0.0625
rose,rrYyWwss,rrYyWwSS,rrYYwwSs,0.0625
rose,rrYyWwss,rrYyWwSS,rryyWWSs,0.0625
rose,rrYyWwss,rrYyWwSS,rryywwSs,0.0625
rose,rrYyWwSs,rrYyWwSS,rrYyWwSS,0.125
rose,rrYyWwSs,rrYyWwSS,rrYyWwSs,0.125
rose,rrYyWwSs,rrYyWwSS,rrYYWwSS,0.0625
rose,rrYyWwSs,rrYyWwSS,rrYYWwSs,0.0625
rose,rrYyWwSs,rrYyWwSS,rrYyWWSS,0.0625
rose,rrYyWwSs,rrYyWwSS,rrYyWWSs,0.0625
rose,rrYyWwSs,rrYyWwSS,rrYywwSS,0.0625
rose,rrYyWwSs,rrYyWwSS,rrYywwSs,0.0625
rose,rrYyWwSs,rrYyWwSS,rryyWwSS,0.0625
rose,rrYyWwSs,rrYyWwSS,rryyWwSs,0.0625
rose,rrYyWwSs,rrYyWwSS,rrYYWWSS,0.03125
rose,rrYyWwSs,rrYyWwSS,rrYYWWSs,0.03125
rose,rrYyWwSs,rrYyWwSS,rrYYwwSS,0.03125
rose,rrYyWwSs,rrYyWwSS,rrYYwwSs,0.03125
rose,rrYyWwSs,rrYyWwSS,rryyWWSS,0.03125
rose,rrYyWwSs,rrYyWwSS,rryyWWSs,0.03125
rose,rrYyWwSs,rrYyWwSS,rryywwSS,0.03125
rose,rrYyWwSs,rrYyWwSS,rryywwSs,0.03125
rose,rrYyWwSS,rrYyWwSS,rrYyWwSS,0.25
rose,rrYyWwSS,rrYyWwSS,rrYYWwSS,0.125
rose,rrYyWwSS,rrYyWwSS,rrYyWWSS,0.125
rose,rrYyWwSS,rrYyWwSS,rrYywwSS,0.125
rose,rrYyWwSS,rrYyWwSS,rryyWwSS,0.125
rose,rrYyWwSS,rrYyWwSS,rrYYWWSS,0.0625
rose,rrYyWwSS,rrYyWwSS,rrYYwwSS,0.0625
rose,rrYyWwSS,rrYyWwSS,rryyWWSS,0.0625
rose,rrYyWwSS,rrYyWwSS,rryywwSS,0.0625
rose,rryywwss,rrYyWWss,rrYyWwss,0.5
rose,rryywwss,rrYyWWss,rryyWwss,0.5
rose,rryywwSs,rrYyWWss,rrYyWwSs,0.25
rose,rryywwSs,rrYyWWss,rrYyWwss,0.25
rose,rryywwSs,rrYyWWss,rryyWwSs,0.25
rose,rryywwSs,rrYyWWss,rryyWwss,0.25
rose,rryywwSS,rrYyWWss,rrYyWwSs,0.5
rose,rryywwSS,rrYyWWss,rryyWwSs,0.5
rose,rryyWwss,rrYyWWss,rrYyWWss,0.25
rose,rryyWwss,rrYyWWss,rrYyWwss,0.25
rose,rryyWwss,rrYyWWss,rryyWWss,0.25
rose,rryyWwss,rrYyWWss,rryyWwss,0.25
rose,rryyWwSs,rrYyWWss,rrYyWWSs,0.125
rose,rryyWwSs,rrYyWWss,rrYyWWss,0.125
rose,rryyWwSs,rrYyWWss,rrYyWwSs,0.125
rose,rryyWwSs,rrYyWWss,rrYyWwss,0.125
rose,rryyWwSs,rrYyWWss,rryyWWSs,0.125
rose,rryyWwSs,rrYyWWss,rryyWWss,0.125
rose,rryyWwSs,rrYyWWss,rryyWwSs,0.125
rose,rryyWwSs,rrYyWWss,rryyWwss,0.125
rose,rryyWwSS,rrYyWWss,rrYyWWSs,0.25
rose,rryyWwSS,rrYyWWss,rrYyWwSs,0.25
rose,rryyWwSS,rrYyWWss,rryyWWSs,0.25
rose,rryyWwSS,rrYyWWss,rryyWwSs,0.25
rose,rryyWWss,rrYyWWss,rrYyWWss,0.5
rose,rryyWWss,rrYyWWss,rryyWWss,0.5
rose,rryyWWSs,rrYyWWss,rrYyWWSs,0.25
rose,rryyWWSs,rrYyWWss,rrYyWWss,0.25
rose,rryyWWSs,rrYyWWss,rryyWWSs,0.25
rose,rryyWWSs,rrYyWWss,rryyWWss,0.25
rose,rryyWWSS,rrYyWWss,rrYyWWSs,0.5
rose,rryyWWSS,rrYyWWss,rryyWWSs,0.5
rose,rrYywwss,rrYyWWss,rrYyWwss,0.5
rose,rrYywwss,rrYyWWss,rrYYWwss,0.25
rose,rrYywwss,rrYyWWss,rryyWwss,0.25
rose,rrYywwSs,rrYyWWss,rrYyWwSs,0.25
rose,rrYywwSs,rrYyWWss,rrYyWwss,0.25
rose,rrYywwSs,rrYyWWss,rrYYWwSs,0.125
rose,rrYywwSs,rrYyWWss,rrYYWwss,0.125
rose,rrYywwSs,rrYyWWss,rryyWwSs,0.125
rose,rrYywwSs,rrYyWWss,rryyWwss,0.125
rose,rrYywwSS,rrYyWWss,rrYyWwSs,0.5
rose,rrYywwSS,rrYyWWss,rrYYWwSs,0.25
rose,rrYywwSS,rrYyWWss,rryyWwSs,0.25
rose,rrYyWwss,rrYyWWss,rrYyWWss,0.25
rose,rrYyWwss,rrYyWWss,rrYyWwss,0.25
rose,rrYyWwss,rrYyWWss,rrYYWWss,0.125
rose,rrYyWwss,rrYyWWss,rrYYWwss,0.125
rose,rrYyWwss,rrYyWWss,rryyWWss,0.125
rose,rrYyWwss,rrYyWWss,rryyWwss,0.125
rose,rrYyWwSs,rrYyWWss,rrYyWWSs,0.125
rose,rrYyWwSs,rrYyWWss,rrYyWWss,0.125
rose,rrYyWwSs,rrYyWWss,rrYyWwSs,0.125
rose,rrYyWwSs,rrYyWWss,rrYyWwss,0.125
rose,rrYyWwSs,rrYyWWss,rrYYWWSs,0.0625
rose,rrYyWwSs,rrYyWWss,rrYYWWss,0.0625
rose,rrYyWwSs,rrYyWWss,rrYYWwSs,0.0625
rose,rrYyWwSs,rrYyWWss,rrYYWwss,0.0625
rose,rrYyWwSs,rrYyWWss,rryyWWSs,0.0625
rose,rrYyWwSs,rrYyWWss,rryyWWss,0.0625
rose,rrYyWwSs,rrYyWWss,rryyWwSs,0.0625
rose,rrYyWwSs,rrYyWWss,rryyWwss,0.0625
rose,rrYyWwSS,rrYyWWss,rrYyWWSs,0.25
rose,rrYyWwSS,rrYyWWss,rrYyWwSs,0.25
rose,rrYyWwSS,rrYyWWss,rrYYWWSs,0.125
rose,rrYyWwSS,rrYyWWss,rrYYWwSs,0.125
rose,rrYyWwSS,rrYyWWss,rryyWWSs,0.125
rose,rrYyWwSS,rrYyWWss,rryyWwSs,0.125
rose,rrYyWWss,rrYyWWss,rrYyWWss,0.5
rose,rrYyWWss,rrYyWWss,rrYYWWss,0.25
rose,rrYyWWss,rrYyWWss,rryyWWss,0.25
rose,rryywwss,rrYyWWSs,rrYyWwSs,0.25
rose,rryywwss,rrYyWWSs,rrYyWwss,0.25
rose,rryywwss,rrYyWWSs,rryyWwSs,0.25
rose,rryywwss,rrYyWWSs,rryyWwss,0.25
rose,rryywwSs,rrYyWWSs,rrYyWwSs,0.25
rose,rryywwSs,rrYyWWSs,rryyWwSs,0.25
rose,rryywwSs,rrYyWWSs,rrYyWwSS,0.125
rose,rryywwSs,rrYyWWSs,rrYyWwss,0.125
rose,rryywwSs,rrYyWWSs,rryyWwSS,0.125
rose,rryywwSs,rrYyWWSs,rryyWwss,0.125
rose,rryywwSS,rrYyWWSs,rrYyWwSS,0.25
rose,rryywwSS,rrYyWWSs,rrYyWwSs,0.25
rose,rryywwSS,rrYyWWSs,rryyWwSS,0.25
rose,rryywwSS,rrYyWWSs,rryyWwSs,0.25
rose,rryyWwss,rrYyWWSs,rrYyWWSs,0.125
rose,rryyWwss,rrYyWWSs,rrYyWWss,0.125
rose,rryyWwss,rrYyWWSs,rrYyWwSs,0.125
rose,rryyWwss,rrYyWWSs,rrYyWwss,0.125
rose,rryyWwss,rrYyWWSs,rryyWWSs,0.125
rose,rryyWwss,rrYyWWSs,rryyWWss,0.125
rose,rryyWwss,rrYyWWSs,rryyWwSs,0.125
rose,rryyWwss,rrYyWWSs,rryyWwss,0.125
rose,rryyWwSs,rrYyWWSs,rrYyWWSs,0.125
rose,rryyWwSs,rrYyWWSs,rrYyWwSs,0.125
rose,rryyWwSs,rrYyWWSs,rryyWWSs,0.125
rose,rryyWwSs,rrYyWWSs,rryyWwSs,0.125
rose,rryyWwSs,rrYyWWSs,rrYyWWSS,0.0625
rose,rryyWwSs,rrYyWWSs,rrYyWWss,0.0625
rose,rryyWwSs,rrYyWWSs,rrYyWwSS,0.0625
rose,rryyWwSs,rrYyWWSs,rrYyWwss,0.0625
rose,rryyWwSs,rrYyWWSs,rryyWWSS,0.0625
rose,rryyWwSs,rrYyWWSs,rryyWWss,0.0625
rose,rryyWwSs,rrYyWWSs,rryyWwSS,0.0625
rose,rryyWwSs,rrYyWWSs,rryyWwss,0.0625
rose,rryyWwSS,rrYyWWSs,rrYyWWSS,0.125
rose,rryyWwSS,rrYyWWSs,rrYyWWSs,0.125
rose,rryyWwSS,rrYyWWSs,rrYyWwSS,0.125
rose,rryyWwSS,rrYyWWSs,rrYyWwSs,0.125
rose,rryyWwSS,rrYyWWSs,rryyWWSS,0.125
rose,rryyWwSS,rrYyWWSs,rryyWWSs,0.125
rose,rryyWwSS,rrYyWWSs,rryyWwSS,0.125
rose,rryyWwSS,rrYyWWSs,rryyWwSs,0.125
rose,rryyWWss,rrYyWWSs,rrYyWWSs,0.25
rose,rryyWWss,rrYyWWSs,rrYyWWss,0.25
rose,rryyWWss,rrYyWWSs,rryyWWSs,0.25
rose,rryyWWss,rrYyWWSs,rryyWWss,0.25
rose,rryyWWSs,rrYyWWSs,rrYyWWSs,0.25
rose,rryyWWSs,rrYyWWSs,rryyWWSs,0.25
rose,rryyWWSs,rrYyWWSs,rrYyWWSS,0.125
rose,rryyWWSs,rrYyWWSs,rrYyWWss,0.125
rose,rryyWWSs,rrYyWWSs,rryyWWSS,0.125
rose,rryyWWSs,rrYyWWSs,rryyWWss,0.125
rose,rryyWWSS,rrYyWWSs,rrYyWWSS,0.25
rose,rryyWWSS,rrYyWWSs,rrYyWWSs,0.25
rose,rryyWWSS,rrYyWWSs,rryyWWSS,0.25
rose,rryyWWSS,rrYyWWSs,rryyWWSs,0.25
rose,rrYywwss,rrYyWWSs,rrYyWwSs,0.25
rose,rrYywwss,rrYyWWSs,rrYyWwss,0.25
rose,rrYywwss,rrYyWWSs,rrYYWwSs,0.125
rose,rrYywwss,rrYyWWSs,rrYYWwss,0.125
rose,rrYywwss,rrYyWWSs,rryyWwSs,0.125
rose,rrYywwss,rrYyWWSs,rryyWwss,0.125
rose,rrYywwSs,rrYyWWSs,rrYyWwSs,0.25
rose,rrYywwSs,rrYyWWSs,rrYYWwSs,0.125
rose,rrYywwSs,rrYyWWSs,rrYyWwSS,0.125
rose,rrYywwSs,rrYyWWSs,rrYyWwss,0.125
rose,rrYywwSs,rrYyWWSs,rryyWwSs,0.125
rose,rrYywwSs,rrYyWWSs,rrYYWwSS,0.0625
rose,rrYywwSs,rrYyWWSs,rrYYWwss,0.0625
rose,rrYywwSs,rrYyWWSs,rryyWwSS,0.0625
rose,rrYywwSs,rrYyWWSs,rryyWwss,0.0625
rose,rrYywwSS,rrYyWWSs,rrYyWwSS,0.25
rose,rrYywwSS,rrYyWWSs,rrYyWwSs,0.25
rose,rrYywwSS,rrYyWWSs,rrYYWwSS,0.125
rose,rrYywwSS,rrYyWWSs,rrYYWwSs,0.125
rose,rrYywwSS,rrYyWWSs,rryyWwSS,0.125
rose,rrYywwSS,rrYyWWSs,rryyWwSs,0.125
rose,rrYyWwss,rrYyWWSs,rrYyWWSs,0.125
rose,rrYyWwss,rrYyWWSs,rrYyWWss,0.125
rose,rrYyWwss,rrYyWWSs,rrYyWwSs,0.125
rose,rrYyWwss,rrYyWWSs,rrYyWwss,0.125
rose,rrYyWwss,rrYyWWSs,rrYYWWSs,0.0625
rose,rrYyWwss,rrYyWWSs,rrYYWWss,0.0625
rose,rrYyWwss,rrYyWWSs,rrYYWwSs,0.0625
rose,rrYyWwss,rrYyWWSs,rrYYWwss,0.0625
rose,rrYyWwss,rrYyWWSs,rryyWWSs,0.0625
rose,rrYyWwss,rrYyWWSs,rryyWWss,0.0625
rose,rrYyWwss,rrYyWWSs,rryyWwSs,0.0625
rose,rrYyWwss,rrYyWWSs,rryyWwss,0.0625
rose,rrYyWwSs,rrYyWWSs,rrYyWWSs,0.125
rose,rrYyWwSs,rrYyWWSs,rrYyWwSs,0.125
rose,rrYyWwSs,rrYyWWSs,rrYYWWSs,0.0625
rose,rrYyWwSs,rrYyWWSs,rrYYWwSs,0.0625
rose,rrYyWwSs,rrYyWWSs,rrYyWWSS,0.0625
rose,rrYyWwSs,rrYyWWSs,rrYyWWss,0.0625
rose,rrYyWwSs,rrYyWWSs,rrYyWwSS,0.0625
rose,rrYyWwSs,rrYyWWSs,rrYyWwss,0.0625
rose,rrYyWwSs,rrYyWWSs,rryyWWSs,0.0625
rose,rrYyWwSs,rrYyWWSs,rryyWwSs,0.0625
rose,rrYyWwSs,rrYyWWSs,rrYYWWSS,0.03125
rose,rrYyWwSs,rrYyWWSs,rrYYWWss,0.03125
rose,rrYyWwSs,rrYyWWSs,rrYYWwSS,0.03125
rose,rrYyWwSs,rrYyWWSs,rrYYWwss,0.03125
rose,rrYyWwSs,rrYyWWSs,rryyWWSS,0.03125
rose,rrYyWwSs,rrYyWWSs,rryyWWss,0.03125
rose,rrYyWwSs,rrYyWWSs,rryyWwSS,0.03125
rose,rrYyWwSs,rrYyWWSs,rryyWwss,0.03125
rose,rrYyWwSS,rrYyWWSs,rrYyWWSS,0.125
rose,rrYyWwSS,rrYyWWSs,rrYyWWSs,0.125
rose,rrYyWwSS,rrYyWWSs,rrYyWwSS,0.125
rose,rrYyWwSS,rrYyWWSs,rrYyWwSs,0.125
rose,rrYyWwSS,rrYyWWSs,rrYYWWSS,0.0625
rose,rrYyWwSS,rrYyWWSs,rrYYWWSs,0.0625
rose,rrYyWwSS,rrYyWWSs,rrYYWwSS,0.0625
rose,rrYyWwSS,rrYyWWSs,rrYYWwSs,0.0625
rose,rrYyWwSS,rrYyWWSs,rryyWWSS,0.0625
rose,rrYyWwSS,rrYyWWSs,rryyWWSs,0.0625
rose,rrYyWwSS,rrYyWWSs,rryyWwSS,0.0625
rose,rrYyWwSS,rrYyWWSs,rryyWwSs,0.0625
rose,rrYyWWss,rrYyWWSs,rrYyWWSs,0.25
rose,rrYyWWss,rrYyWWSs,rrYyWWss,0.25
rose,rrYyWWss,rrYyWWSs,rrYYWWSs,0.125
rose,rrYyWWss,rrYyWWSs,rrYYWWss,0.125
rose,rrYyWWss,rrYyWWSs,rryyWWSs,0.125
rose,rrYyWWss,rrYyWWSs,rryyWWss,0.125
rose,rrYyWWSs,rrYyWWSs,rrYyWWSs,0.25
rose,rrYyWWSs,rrYyWWSs,rrYYWWSs,0.125
rose,rrYyWWSs,rrYyWWSs,rrYyWWSS,0.125
rose,rrYyWWSs,rrYyWWSs,rrYyWWss,0.125
rose,rrYyWWSs,rrYyWWSs,rryyWWSs,0.125
rose,rrYyWWSs,rrYyWWSs,rrYYWWSS,0.0625
rose,rrYyWWSs,rrYyWWSs,rrYYWWss,0.0625
rose,rrYyWWSs,rrYyWWSs,rryyWWSS,0.0625
rose,rrYyWWSs,rrYyWWSs,rryyWWss,0.0625
rose,rryywwss,rrYyWWSS,rrYyWwSs,0.5
rose,rryywwss,rrYyWWSS,rryyWwSs,0.5
rose,rryywwSs,rrYyWWSS,rrYyWwSS,0.25
rose,rryywwSs,rrYyWWSS,rrYyWwSs,0.25
rose,rryywwSs,rrYyWWSS,rryyWwSS,0.25
rose,rryywwSs,rrYyWWSS,rryyWwSs,0.25
rose,rryywwSS,rrYyWWSS,rrYyWwSS,0.5
rose,rryywwSS,rrYyWWSS,rryyWwSS,0.5
rose,rryyWwss,rrYyWWSS,rrYyWWSs,0.25
rose,rryyWwss,rrYyWWSS,rrYyWwSs,0.25
rose,rryyWwss,rrYyWWSS,rryyWWSs,0.25
rose,rryyWwss,rrYyWWSS,rryyWwSs,0.25
rose,rryyWwSs,rrYyWWSS,rrYyWWSS,0.125
rose,rryyWwSs,rrYyWWSS,rrYyWWSs,0.125
rose,rryyWwSs,rrYyWWSS,rrYyWwSS,0.125
rose,rryyWwSs,rrYyWWSS,rrYyWwSs,0.125
rose,rryyWwSs,rrYyWWSS,rryyWWSS,0.125
rose,rryyWwSs,rrYyWWSS,rryyWWSs,0.125
rose,rryyWwSs,rrYyWWSS,rryyWwSS,0.125
rose,rryyWwSs,rrYyWWSS,rryyWwSs,0.125
rose,rryyWwSS,rrYyWWSS,rrYyWWSS,0.25
